lang,word,avg_entropy,count
sign,|,0.0833194454122544,1886
latin,endoftext,0.0833194454122544,943
sign,>,0.0854779058420344,950
sign,<,0.1025676717079783,950
latin,English,0.1717718538219694,304
latin,up,0.2087423768285932,69
latin,Japanese,0.2483423334507658,508
latin,to,0.3586956077508099,1418
latin,been,0.412546643791925,54
latin,of,0.4213535899782781,878
latin,his,0.4430816715688707,80
latin,them,0.4525668664258167,72
latin,be,0.4574330278008376,244
latin,translated,0.4711285577704984,96
latin,time,0.5391082336710122,51
sign,。,0.5771103750895842,1687
latin,on,0.6167615914164344,208
latin,it,0.6364774932450501,245
latin,he,0.6611509762921328,55
latin,as,0.6638042599521652,216
sign,),0.6846462099685926,110
latin,but,0.6967696223121205,123
latin,by,0.7195252456941904,103
latin,with,0.7245254943399584,196
sign,",",0.756168011042805,1285
ja,年,0.7592916334560664,89
latin,at,0.7697186521836556,82
latin,for,0.7822338282352331,493
latin,was,0.7973224560307937,134
sign,(,0.8021035965690813,110
sign,？,0.8166364099392119,68
sign,"""",0.8171406259671611,1174
latin,new,0.8194130261213888,58
latin,the,0.8390946557300459,2158
sign,:,0.8468977589160621,96
latin,and,0.8484556041152731,1094
latin,process,0.8667156002848722,55
latin,more,0.8700714413954066,54
latin,an,0.8942015634238487,96
latin,from,0.8969848680453439,387
latin,into,0.8970477093567347,135
latin,in,0.910490127597897,515
sign,.,0.931739348756362,2513
latin,this,0.937174800982164,135
latin,then,0.9414643269743366,129
ja,」,0.9683817615042682,108
latin,about,0.99178023346277,357
latin,people,1.01139698646499,58
latin,have,1.0123664164379158,115
latin,translation,1.0278201661842483,364
ja,い,1.0353599427184672,500
ja,・,1.0423995663053398,113
latin,or,1.0496858723219955,237
latin,if,1.0590337503836245,95
ja,れ,1.0674671536823734,200
latin,me,1.068661606029397,124
latin,a,1.0706905972228449,1549
latin,not,1.1086082965436317,141
ja,まし,1.1119746418676495,279
latin,where,1.1133974927708232,109
latin,know,1.1186225317120688,68
latin,that,1.122357698823276,567
ja,ます,1.1250854380169746,655
latin,something,1.1267218661629848,74
latin,they,1.1289824696223036,324
latin,translate,1.1337904855192706,179
latin,who,1.164363365209283,64
sign,#,1.172844981121128,57
ja,た,1.175176999131365,963
latin,their,1.1813331374031797,357
ja,さ,1.1840431371083744,165
sign,、,1.1858665740243568,2269
latin,will,1.1883543403018066,186
ja,て,1.234285734096268,1006
ja,は,1.2443631560879391,1561
ja,たち,1.2642167525488477,97
ja,が,1.268185902256172,1112
ja,的,1.2720694187609811,139
ja,ん,1.27613297049205,131
ja,いる,1.2916239168205197,225
ja,ませ,1.293961679140697,130
ja,な,1.2955819761931866,333
latin,can,1.3007772414391672,138
latin,which,1.3110382498707622,144
ja,し,1.324756199042623,750
ja,彼女,1.3256687230220243,62
latin,provide,1.333414452560877,59
latin,are,1.3374327284943186,267
latin,being,1.3490881647432356,70
latin,has,1.371383315025442,136
latin,text,1.373584352654469,232
ja,を,1.3758690380010956,1485
ja,や,1.3848388059996068,70
ja,あり,1.3896876419359154,174
ja,2,1.3924381503509138,53
ja,から,1.4090375004604152,146
ja,の,1.4246238757429923,1971
ja,する,1.43834447820984,351
ja,と,1.4501384100884105,633
latin,given,1.4786665173339062,122
