lang,word,avg_entropy,count
sign,|,0.1144563222813763,1900
latin,endoftext,0.1144563222813763,950
sign,>,0.1170981592642748,957
sign,<,0.1232456974860362,957
latin,up,0.1858094069997605,80
sign,/,0.2000163041479872,71
latin,English,0.2357863220782621,232
latin,you,0.2528628289812152,61
latin,Chinese,0.2678558322768963,366
latin,her,0.2680032163854886,66
latin,his,0.2810600691558907,112
latin,out,0.3348092984993127,75
latin,to,0.3530577778386273,1415
latin,of,0.3577124690817072,1000
latin,be,0.4276211979139835,247
sign,、,0.4825231369110182,104
latin,time,0.4946345214558623,58
latin,one,0.5061470353851716,75
latin,them,0.5180140140352074,111
zh,年,0.536668927231976,54
latin,been,0.5384528145575049,55
latin,translated,0.5447950461351623,75
sign,。,0.5875397146895434,1533
latin,an,0.5926768993636279,157
latin,on,0.5960021636535223,262
sign,:,0.6067768590659225,84
sign,？,0.6335611840719745,96
latin,it,0.6348598108122776,314
latin,as,0.6369734432050452,242
latin,by,0.6391175103721993,108
latin,he,0.6491876651805175,82
zh,和,0.6571271437671441,257
zh,”,0.6620084407407557,100
latin,new,0.6781354715737203,63
latin,would,0.6998018279798668,55
sign,",",0.7006442145742077,1580
latin,had,0.7010781061844022,69
latin,at,0.7011510309613576,112
latin,but,0.7168931472713577,143
latin,with,0.7226215364352043,238
latin,in,0.7324766028342663,533
sign,),0.7458460307739264,59
sign,，,0.74730564908807,1746
latin,for,0.7481648790313178,523
zh,时,0.782189559271104,55
latin,the,0.7839874780904378,2257
latin,people,0.7914257038949384,62
latin,and,0.7932086158649646,1206
latin,more,0.7965733029729671,59
latin,was,0.7996586778357434,157
latin,into,0.8046486548067694,139
sign,"""",0.8324797399840514,1065
latin,from,0.8443706193058969,344
latin,were,0.8561738128753079,70
latin,this,0.8773685313937921,141
sign,(,0.8798449283694627,59
zh,她,0.887100765378535,61
latin,know,0.8910431891943178,59
sign,.,0.8912737358503042,2639
latin,me,0.9437945327347256,93
latin,have,0.9592802676377366,136
latin,that,0.9661014247964116,728
latin,if,0.9903485352669152,93
latin,or,1.0050069454650536,287
zh,上,1.007295687673019,94
latin,translation,1.0221008926959163,249
latin,a,1.02265974719118,1719
sign,！,1.0480184689273728,68
zh,的,1.052247112068911,1645
latin,where,1.0801880624239857,128
zh,说,1.0864569669390152,52
latin,then,1.1082214284945031,102
latin,their,1.1113067974024982,379
latin,how,1.113809660384905,59
zh,中,1.1180778944915388,106
latin,about,1.1184042425731158,358
latin,they,1.1205178980675017,399
zh,到,1.1237454268452036,69
latin,who,1.1302144164564434,81
latin,can,1.1322188725443991,144
latin,not,1.1355510629903518,180
latin,something,1.1386247632814048,70
latin,He,1.1511308485517344,56
zh,为,1.2009281051013834,65
zh,他,1.2030621632700786,160
zh,我们,1.2138972045811611,199
zh,了,1.2146078052110243,492
sign,#,1.2182064588445969,74
latin,translate,1.2329264344044135,142
zh,人,1.2334388735201045,56
zh,知道,1.2529754075579915,52
zh,但,1.2587767101251162,130
latin,will,1.2600941547639726,163
latin,I,1.262695025646064,168
zh,他们,1.2817113083445029,166
latin,being,1.2967348753611856,70
latin,are,1.3121820330773175,293
latin,They,1.3127289433182048,171
zh,这些,1.3184823651918796,54
zh,需要,1.3405000194397871,64
