lang,word,avg_entropy,count
latin,had,0.7582341647102383,57
latin,In,0.7362114042509347,80
latin,one,0.6545807517946481,56
latin,an,0.6369365406377862,60
latin,at,0.6339904123010095,126
latin,also,0.6175217134760745,116
latin,there,0.5630410879721808,64
latin,has,0.5331887448031113,90
latin,only,0.5228546173891675,67
latin,have,0.5177011383768331,120
latin,very,0.5149243259277771,71
latin,more,0.4872645173758368,61
latin,after,0.453100400998519,50
latin,it,0.4519366393548937,252
latin,with,0.4429325238032196,174
latin,in,0.4250283037745198,410
latin,were,0.4175123008719513,54
latin,a,0.4095798476404528,507
latin,on,0.4088178547105094,221
latin,is,0.4083427337713164,423
latin,are,0.397258766901056,144
latin,sentence,0.3953690197772554,543
latin,this,0.3853215592334891,129
latin,that,0.3842808184854506,229
latin,by,0.3806620180784129,84
latin,The,0.379079674523458,287
latin,text,0.3698855019747498,384
latin,was,0.3673364775228066,126
latin,as,0.3644142589807478,139
latin,you,0.3643122521821212,105
latin,from,0.3615200975564167,104
latin,for,0.3573022205468867,261
latin,can,0.3348568676837119,119
latin,which,0.3335529733569342,53
latin,been,0.3297841329026764,54
latin,If,0.3295940162774882,53
latin,meaning,0.3123953786298907,451
sign,"""",0.3096717962797338,440
sign,-,0.2874558312578814,71
latin,but,0.2598613697686048,79
latin,his,0.2408828031225801,65
sign,",",0.2385769057130798,1279
latin,my,0.2312728330264364,53
latin,be,0.229471845348184,203
latin,to,0.2178778150504528,1044
latin,not,0.2122189400832807,196
sign,),0.2053383362816759,101
latin,time,0.198457682704403,54
latin,maintaining,0.1792975156888068,451
sign,(,0.172109383187601,101
latin,or,0.1652842139129882,82
sign,.,0.1622115957507302,2041
latin,translate,0.156917197821819,539
latin,given,0.1551156862423213,509
latin,the,0.1450360523734225,3264
sign,:,0.134731530399414,155
latin,of,0.1163571910238678,949
latin,and,0.1148134898545485,1032
latin,I,0.1013106935029437,796
latin,while,0.09016833870901,463
latin,will,0.0780564128372971,652
latin,German,0.0716168648997639,574
latin,context,0.0408807138333142,451
latin,original,0.02923280210287,448
sign,<,0.0075037255154799,556
latin,English,0.0051527397690601,550
sign,>,0.0036607671993266,556
latin,endoftext,0.0019987851634755,548
sign,|,0.0019987851634755,1096
