lang,word,avg_entropy,count
sign,>,0.0013196145504978,981
latin,endoftext,0.0013218988095587,979
sign,|,0.0013218988095587,1958
sign,<,0.0016913283180564,981
latin,Japanese,0.0033726086543441,981
latin,will,0.0041392946443064,981
latin,the,0.0087073272744497,2538
latin,and,0.0142572465315034,793
latin,original,0.0196159099630191,734
latin,English,0.0735982282498966,961
latin,context,0.076051084228364,755
latin,translate,0.0854213078016962,969
latin,of,0.1102179981992702,740
latin,given,0.123058896957236,877
sign,.,0.1467412140354311,1141
sign,/,0.1794061969456939,65
latin,while,0.1855140330482092,786
latin,to,0.2058998459894174,937
sign,",",0.2232236706191138,72
latin,meaning,0.2346415559977238,751
latin,I,0.2812867090664986,1000
latin,sentence,0.3101488817001493,806
latin,maintaining,0.35831653498762,748
sign,。,0.3800091886598069,2079
sign,#,0.4550890951974048,71
latin,text,0.5193403532407248,790
sign,"""",0.5658198792516659,53
sign,？,0.6365228808954754,113
ja,なかっ,0.6721766979174048,61
ja,年,0.6935625741429323,98
ja,」,0.7069339201211189,259
latin,message,0.7332254029810429,95
ja,日,0.8061911982658785,64
sign,、,0.819416440494433,2730
ja,まし,0.8771838164420315,397
ja,・,0.8864850923875104,134
ja,ん,0.9257056773318888,221
ja,ませ,0.9408119044818944,217
sign,！,0.9409916797289396,82
ja,ば,0.9618343199899588,55
ja,でし,0.9659473291507716,72
ja,ます,0.9951572399427372,666
ja,た,0.99685091775182,1349
ja,時間,1.0216577607894042,61
ja,的,1.022215756982612,158
ja,な,1.0244491960605622,391
ja,い,1.0556767164754763,443
ja,が,1.0705156569651295,1416
ja,は,1.0755675939819476,1865
ja,さ,1.0797709737051735,189
ja,れ,1.0982374145683866,216
ja,を,1.1203598431455943,1685
ja,彼女,1.1218423584905954,65
ja,し,1.1385684543290338,851
ja,いる,1.150801183479986,233
ja,です,1.1556711867544462,483
ja,て,1.1764561034592778,1089
ja,者,1.1765673988946266,77
ja,2,1.1779988366870549,55
ja,あり,1.190865422320857,226
ja,「,1.1958321579132014,260
ja,の,1.19900667866286,2367
ja,から,1.2026461877545656,231
ja,と,1.2036614958044844,804
ja,なり,1.2102142912432707,54
ja,ある,1.247117451056838,175
ja,か,1.2699940336224245,320
ja,する,1.2945672308484537,368
ja,1,1.2950969426407637,75
ja,必要,1.3055643910243186,81
ja,ない,1.3061716718158285,207
ja,で,1.3297430153271244,818
ja,たち,1.3322556729011894,136
ja,に,1.341283283243424,1796
ja,人,1.3441171773144456,61
ja,も,1.3788620577577886,284
ja,つ,1.399786924937119,75
ja,でき,1.440476268529892,123
ja,だ,1.4582519412375567,89
ja,だけ,1.511988037388842,53
ja,性,1.5176245936264212,52
ja,しれ,1.5536664741498136,63
ja,ため,1.6072598169351895,164
ja,彼,1.608740649180419,247
ja,しかし,1.6159897172643292,62
ja,よう,1.6293501425073942,182
ja,でしょう,1.639103290566709,52
ja,こと,1.6659081213274285,380
ja,より,1.674553329722403,80
ja,なる,1.7082001391579122,51
ja,可能,1.7249973053639789,53
ja,見,1.775983029510826,56
ja,ら,1.7829431323277438,163
ja,もの,1.8897979885485827,102
ja,また,1.9429429504089055,64
ja,一,2.006403599158288,52
ja,この,2.029390324441182,143
ja,すべて,2.0326899193324053,77
ja,そして,2.0405855145252927,71
ja,何,2.048568220579461,73
