lang,word,avg_entropy,count
latin,It,1.0022886598482728,90
latin,In,0.9319094458075526,104
latin,just,0.9304615040987052,55
latin,The,0.8637573867257761,403
latin,when,0.7804032702836979,73
latin,after,0.7514986676546731,66
sign,-,0.7449572313058028,88
latin,very,0.7248326211156382,128
latin,had,0.718852101176074,66
latin,there,0.7083303779797723,118
latin,about,0.7078817945770468,84
latin,which,0.7002612318808621,138
latin,code,0.6755061167833143,60
latin,said,0.6707602990728274,74
latin,who,0.6529641577621756,59
latin,good,0.6526124552751795,107
latin,at,0.6381026662012758,138
latin,have,0.6335803834713362,180
latin,characters,0.6104521941278395,73
latin,were,0.6089427936452315,84
latin,an,0.6043090978406604,111
latin,so,0.6024829963851911,83
latin,was,0.5976937826082903,267
latin,one,0.5903513405293779,80
latin,still,0.5750124275502978,70
latin,they,0.5559833654501691,85
latin,if,0.5546534722084066,61
latin,has,0.5526340399034476,216
latin,into,0.5514247644603656,501
latin,product,0.5435610147272991,84
latin,also,0.5341295349000574,160
latin,a,0.5317130281542274,833
latin,some,0.5287564672283994,52
latin,it,0.5200346550071616,582
latin,with,0.5198881745346702,293
latin,text,0.5071128623429886,465
latin,this,0.506129467742332,228
latin,its,0.5038726624188034,67
latin,more,0.4981685861991454,110
latin,you,0.4981348196061706,94
sign,?,0.4928534237564534,67
sign,!,0.4894285583133368,76
latin,in,0.4855307202048128,762
sign,"""",0.4802406798851351,578
latin,from,0.4795934509855836,220
latin,two,0.4789514206733678,82
latin,new,0.4706863309863578,94
latin,for,0.467298502778903,416
latin,their,0.4585127522265846,85
latin,all,0.457921190530177,85
latin,only,0.4553978632615886,67
latin,are,0.4521797380669551,263
latin,on,0.4484323324878301,358
latin,can,0.4437739192431078,122
latin,products,0.442460896378578,73
latin,used,0.4296438015793798,63
latin,use,0.4276249174197821,91
latin,is,0.4256625195145054,845
latin,may,0.4233896823495562,58
latin,bought,0.423276217524997,54
latin,my,0.4121156541028364,62
latin,been,0.4069734093743086,108
latin,This,0.3951880555914741,71
sign,),0.3887889578834142,143
latin,other,0.3852089008027586,68
latin,such,0.3834261330901501,73
latin,between,0.3815280024940786,66
latin,out,0.3783026799243539,64
latin,people,0.3746171115491944,111
latin,original,0.3688133842590713,1109
latin,number,0.3589327415687224,67
latin,development,0.3386419468477911,66
latin,China,0.3300773910793093,126
sign,(,0.3252347967038486,151
sign,/,0.3249958724240644,56
latin,to,0.3248770754559484,2660
latin,be,0.3226111876764588,260
latin,by,0.3198896645328659,178
latin,as,0.3151137252848635,259
latin,that,0.3134415487046842,479
sign,",",0.3111238203296613,3273
latin,or,0.2991020262212025,128
latin,not,0.2951055180048108,268
latin,drug,0.2725795098138042,50
sign,;,0.2648574290206953,72
latin,service,0.2612135191625813,106
latin,customer,0.2483726357726273,61
latin,given,0.2474499604291104,1637
latin,quality,0.243940546260881,53
latin,meaning,0.2426898847315293,1115
latin,first,0.2397760970329727,63
latin,and,0.2353784394369529,2885
latin,Amazon,0.2336883546864928,78
latin,no,0.229943675887093,82
latin,but,0.2273686177034649,190
latin,industry,0.2273595605893206,72
sign,.,0.2236825067722807,3904
sign,:,0.2116081647644352,116
latin,me,0.2114175679993431,53
latin,while,0.2114043891522469,1135
