lang,word,avg_entropy,count
latin,maintain,1.0901289354118078,823
latin,words,0.88950976729393,120
zh,有,0.869259927029241,87
latin,terms,0.8305605049807947,182
zh,不,0.7925733644920651,56
zh,对,0.7788309784373268,56
zh,都,0.7727472804806147,78
zh,被,0.7532154333379552,138
zh,没有,0.7511625102100273,60
zh,也,0.7430970820377728,95
latin,phrases,0.7358275487508193,846
zh,会,0.6980482427904812,65
zh,这,0.6814112483537687,67
zh,更,0.6683690573532521,53
zh,在,0.6678347208604853,448
zh,一个,0.646255270227,93
zh,以,0.6350025673746131,52
zh,它,0.6316170001442575,61
zh,可能,0.6294142148663134,75
zh,可以,0.6156555049157295,94
zh,了,0.5996430604737789,243
zh,将,0.5926586490838903,73
zh,它们,0.5912351186723649,52
zh,您,0.5781089202328076,64
zh,并,0.5678830820878472,79
zh,是,0.5653912734045247,285
zh,与,0.5630199215799646,74
zh,他,0.5623825245453521,88
zh,这些,0.5442495872072565,60
zh,为,0.5307762912837158,60
zh,而,0.5065749082678499,65
zh,通常,0.4868764981690149,52
zh,他们,0.4611018456538052,72
zh,的,0.4591170778794922,1444
zh,上,0.4590483690695205,86
zh,人,0.4347399890171445,82
zh,但,0.4265136633999645,80
zh,其他,0.4206652582524839,64
zh,中,0.397076985925852,131
latin,the,0.375787021460529,839
zh,“,0.3032552090634813,149
zh,（,0.2729543685957892,98
sign,。,0.2512510322236068,1171
sign,.,0.2497517282878255,3290
latin,Translate,0.2249890086443527,1012
sign,，,0.2185364856231498,1406
latin,meaning,0.2136245792640781,820
zh,和,0.1804199298286947,335
sign,·,0.1770216243365362,109
latin,key,0.1732557108311008,1006
zh,”,0.1689286002365406,88
zh,„,0.1655210120545234,70
zh,年,0.1403410854845847,77
zh,或,0.1355453922821349,96
zh,）,0.1327847396718162,97
sign,、,0.1000546825929017,185
sign,:,0.09134936442992,58
latin,Die,0.0892995217003263,186
latin,Das,0.0808169668750801,65
sign,"""",0.0778029016715152,2214
latin,Der,0.0773772182218624,79
latin,ist,0.0703743632056756,213
latin,Identify,0.0680404740837486,1006
sign,),0.0655253404031555,97
latin,Es,0.0420265313367446,51
latin,ein,0.0346457793840698,126
latin,nach,0.0344497049738741,66
latin,kann,0.0273123513684946,55
latin,and,0.0239404086968653,1013
latin,sind,0.0216666205960169,117
latin,Sie,0.0203297386475382,117
latin,hat,0.0198351980277763,59
latin,oder,0.0191199363950298,107
latin,haben,0.0176845491099453,61
latin,dass,0.0139650443149701,173
latin,wie,0.0136324210583956,81
latin,wurde,0.0128662099876631,83
sign,",",0.0125132330190021,1598
sign,(,0.0122415545176481,98
latin,den,0.0115886377662097,221
latin,von,0.0115368131256868,312
latin,war,0.011242107180208,70
latin,wird,0.0099613992359464,76
latin,in,0.0098231146313243,356
latin,wurden,0.0088506023794858,60
latin,können,0.0079624621991364,62
latin,und,0.0071598327577811,646
latin,des,0.0068415178034257,159
latin,dem,0.0060002155166931,124
latin,werden,0.0055605450368335,109
latin,eine,0.0054617533660913,161
latin,einer,0.0054096064543465,65
latin,einem,0.0053993082793737,59
latin,man,0.0049565378686993,51
latin,from,0.0044781690936678,1008
latin,die,0.004300239427751,695
latin,das,0.0041800126348999,195
latin,zu,0.0033866032227363,273
latin,an,0.0032451578941326,103
latin,für,0.0031145109535553,126
