lang,word,avg_entropy,count
sign,|,4.604520985601168e-05,1974
latin,endoftext,4.604520985601168e-05,987
latin,me,7.16581030760168e-05,93
latin,than,7.918031049720347e-05,56
latin,know,8.911963672372539e-05,55
sign,>,0.0001062664066567,993
latin,his,0.0001129637346903,110
latin,had,0.0001336571749715,96
latin,about,0.0001426833795917,76
latin,more,0.000232838763954,77
latin,be,0.0002344655432262,150
latin,out,0.0002365649686373,111
latin,back,0.0002753686996269,58
latin,with,0.0006154353698876,203
latin,one,0.0006404079676096,96
latin,have,0.0007584378913517,141
latin,at,0.0007639226002014,126
latin,up,0.0008080415183206,105
latin,he,0.001100367893478,76
latin,were,0.0011293495554392,73
latin,new,0.0013834800117228,50
latin,English,0.0018710371482822,940
latin,they,0.0019535445089175,93
latin,do,0.0019591782501246,75
sign,<,0.0019601030499343,993
latin,would,0.0019900370907098,72
latin,was,0.0026646618849966,229
latin,if,0.0027073748626911,56
latin,been,0.0030661616761694,65
latin,like,0.0030725564908487,95
latin,on,0.0037386990778357,240
latin,her,0.0038043146539807,58
latin,not,0.0048590384516787,104
latin,but,0.0049459021979186,148
latin,what,0.0058654071015461,72
latin,so,0.0060026516070049,111
latin,has,0.0061750791607046,89
latin,my,0.0068311916006737,171
latin,over,0.0077196278427267,62
latin,you,0.0079863448467179,228
latin,that,0.0090715215849756,393
latin,get,0.0092131146288974,79
latin,when,0.0101966298163781,57
latin,a,0.0105602741387246,794
latin,it,0.0106599497178752,307
latin,some,0.0110029508685175,68
latin,we,0.0126062389274002,108
latin,It,0.0127358025567495,73
latin,will,0.012850651487251,58
latin,are,0.0135461689150529,138
latin,So,0.0137170108744652,69
latin,as,0.0140195792502994,181
latin,can,0.0144049812718913,84
latin,just,0.0147547184698136,106
latin,by,0.0188399403908409,88
latin,an,0.0194353062537263,98
latin,it's,0.0207922582364929,60
latin,this,0.0211652086877407,173
latin,of,0.0227449633620508,701
latin,time,0.0229308624307584,64
latin,all,0.0258187944581656,110
latin,in,0.0261172324136497,439
latin,I,0.0266751214418577,486
latin,is,0.0269574705744834,363
ja,?,0.0271332506960011,83
latin,there,0.0305276822099498,73
latin,And,0.0313854839998106,62
latin,to,0.0324915474663338,1900
sign,/,0.0328158201274704,138
sign,",",0.0328720655444213,1852
latin,The,0.0334495946915267,193
latin,see,0.0340885201619084,50
latin,which,0.0362009001036402,52
latin,way,0.0362649655658153,61
latin,them,0.0463259233376724,64
ja,"?""",0.0478116475908299,61
sign,!,0.0481476359924847,98
latin,or,0.062390148001062,81
latin,into,0.0694837949906595,70
latin,for,0.0943917334702051,299
sign,),0.1164999256595576,56
latin,going,0.1179674286316466,68
sign,"""",0.1255709329521655,2273
latin,and,0.1262320626639827,1824
latin,I'm,0.1447697980396007,75
latin,Japanese,0.1808120355543374,1155
sign,#,0.1809874887151993,112
sign,(,0.1835751037504388,58
latin,s,0.2066880538300362,60
sign,-,0.2147300165416992,61
ja,’,0.2412084075647386,139
latin,the,0.2622703175977739,2392
latin,from,0.2679729661334675,1090
latin,key,0.2689941328675756,894
sign,。,0.27801115589654,2130
ja,）,0.2806029683220604,53
sign,.,0.3062867696912584,4258
sign,:,0.3430122614424886,83
latin,Identify,0.3579548522187718,957
latin,Translate,0.3994211889623064,1007
