lang,word,avg_entropy,count
latin,context,1.3373544823046208,120
zh,很,1.0572883783517262,104
zh,把,1.0554995906877045,66
zh,有,1.0382028379377553,149
zh,就,1.0108489583775693,86
zh,对,1.0098747673849373,115
zh,已经,1.009250047814214,66
zh,做,0.9872184532444545,73
latin,maintain,0.9805713459251862,823
zh,都,0.9370199069334194,100
zh,来,0.9233618681984288,63
zh,没有,0.922183886405894,87
zh,好,0.908934569508036,82
zh,也,0.904603265633941,97
zh,该,0.8934828975536632,53
zh,会,0.8858525936692199,79
zh,不是,0.8830819142016547,54
zh,让,0.8745115687218835,82
zh,从,0.860289116800927,85
zh,这,0.8546294944033355,182
zh,一个,0.8544210201025232,203
zh,可能,0.8481607443754033,83
latin,words,0.8446667651132349,102
zh,这个,0.842555526862117,95
zh,并,0.8386862596264109,80
zh,可以,0.838346163082131,91
zh,而,0.8306662941114137,51
zh,在,0.8182992636110702,466
zh,自己,0.8182415337521687,54
zh,这些,0.8105679634333539,76
zh,不,0.7896808649648012,123
zh,想,0.7860948611050844,52
zh,为,0.7762245003818512,52
zh,更,0.7697764394045072,76
zh,它,0.7623466524235374,151
zh,是,0.7404329648419425,385
zh,将,0.7344428753796299,112
zh,现在,0.7305173978636987,61
latin,terms,0.7258567141600353,92
zh,一些,0.7180660700959259,53
zh,所以,0.7109636033184072,89
zh,被,0.7083263625763356,100
zh,到,0.7003782752039031,87
zh,着,0.6897194075715863,60
zh,与,0.6872114400177805,67
zh,了,0.6802882252540389,631
latin,meaning,0.6633405052397946,816
zh,什么,0.6610806750536743,67
zh,你,0.659675831297029,272
zh,我,0.6385200342899896,725
zh,人,0.6299069891776727,72
zh,需要,0.5969563182230738,71
zh,说,0.590367877078178,72
zh,地,0.5808460203558207,50
zh,开始,0.5762619056876442,51
zh,“,0.5644414407297258,280
zh,中,0.562494201618535,121
zh,（,0.5593601662576354,75
zh,但,0.5396563573248891,180
sign,…,0.5341485969278784,105
zh,的,0.532706279347222,1911
zh,我们,0.523411498928218,253
zh,他,0.5196022563100612,199
zh,因为,0.5030426366541249,65
zh,时,0.5014410223507487,60
zh,如果,0.5011300427476102,59
zh,知道,0.4897995078110046,62
zh,她,0.4743987444626446,77
latin,phrases,0.4738847293463074,753
zh,他们,0.4642560241491798,178
zh,—,0.4554370737372314,83
zh,上,0.4398892352937836,126
latin,Translate,0.4217502486921377,1016
latin,Identify,0.3634913879272062,960
sign,！,0.3613464341527758,113
sign,：,0.3472531990429281,53
latin,from,0.3129580702437345,1080
zh,吗,0.3124119129673037,51
latin,key,0.297054177370379,882
zh,”,0.295673571520997,281
sign,.,0.2574392542003099,4134
sign,、,0.2564622606640683,131
sign,，,0.2561372882778915,2259
zh,和,0.2445667075279554,298
sign,？,0.2419923340323337,166
zh,’,0.2221416230437656,150
latin,the,0.1919089254977789,2514
latin,s,0.1873408446271393,60
sign,·,0.1862882103130687,90
sign,。,0.1798655971630004,1965
zh,1,0.1447144745028591,62
sign,#,0.140788859116275,130
zh,年,0.1405523422890965,71
zh,）,0.1309836673507599,73
sign,"""",0.1150788525250886,2350
sign,:,0.1141082377106432,74
sign,-,0.1119613771222201,59
latin,and,0.1009742137789226,1740
latin,I'm,0.0925956424634521,74
latin,their,0.0899862147663928,57
