lang,word,avg_entropy,count
latin,consider,1.8571974448888435,81
latin,maintain,1.4904542476838334,1172
latin,context,1.15891071056997,210
latin,numbers,1.131006331276605,51
latin,their,0.9103626111369376,113
latin,phrases,0.8401380715143802,1564
latin,words,0.7951194860670768,284
latin,terms,0.7663289103457478,388
latin,just,0.7178171942118058,59
latin,each,0.7163432783791718,129
latin,It,0.6495443835098095,62
latin,meaning,0.6381412077692177,1261
latin,had,0.6269744990248477,61
zh,“,0.6255424155838297,130
zh,‘,0.6162161784475381,58
latin,when,0.611460482079319,74
latin,News,0.6106901201328226,51
latin,there,0.6046335296145253,106
latin,they,0.5947862168051405,89
latin,at,0.5387609864624262,153
sign,`,0.5322838144605619,57
latin,which,0.5226077064003268,95
latin,have,0.5218504349267401,185
latin,code,0.5125017722417646,51
latin,so,0.4958433244649248,70
latin,very,0.4871235845575311,116
latin,has,0.4727791086018091,218
latin,key,0.4629654960702665,1789
latin,In,0.4478867254625698,111
latin,some,0.4452347522700328,53
latin,an,0.4340697234946784,91
latin,after,0.4277002682615602,72
sign,!,0.427544854219175,99
latin,a,0.4236214340476258,812
latin,more,0.4182681598788091,132
latin,price,0.4170451028808808,60
latin,about,0.4164967065650178,84
zh,?,0.4085179157547194,92
latin,it's,0.4056084374065233,76
latin,was,0.4005012299731473,260
latin,the,0.393872326683832,4886
latin,will,0.3933589995130758,153
latin,it,0.3873995358238629,505
latin,The,0.3850640105817661,494
latin,also,0.3727315434246787,164
latin,still,0.3722209082283113,75
latin,one,0.3676354785334041,81
latin,with,0.3647456311670641,285
latin,I,0.3576638327808643,522
latin,my,0.3575516662570345,58
latin,Translate,0.3522128934750199,1961
latin,if,0.3481812978330239,62
latin,use,0.3440348136013419,99
latin,this,0.3418072059584252,240
latin,new,0.3404008268682926,90
latin,were,0.3363900654213888,82
latin,can,0.3310359743277264,135
latin,good,0.3280312540282466,86
sign,.,0.3277408963242744,6244
latin,in,0.3184438966084702,829
latin,is,0.3148270437589601,778
latin,said,0.3142648075815968,85
latin,China,0.3141428606273043,151
latin,bought,0.31148204875808,60
latin,such,0.3112613306099661,64
latin,are,0.3106453610768263,256
latin,for,0.3105681562647421,415
latin,used,0.3081176971184929,53
latin,only,0.3046638420790434,65
latin,people,0.2958553827658417,111
latin,This,0.2936957186961081,65
latin,characters,0.2849169842180484,52
latin,may,0.2807268318526569,56
latin,not,0.2787860897586532,267
latin,that,0.2752732918025434,456
latin,word,0.27240937670539,109
latin,product,0.2597996994362668,79
latin,products,0.2569409417345216,83
latin,been,0.2528475658914004,104
sign,。,0.2527243816309993,1180
sign,;,0.2490203710537969,121
latin,you,0.2456562424761169,90
latin,on,0.2455511779683462,326
latin,be,0.2452737609219449,243
latin,don't,0.2431047960960545,51
latin,all,0.2426805856608956,93
sign,-,0.2408050730987462,243
latin,no,0.2402758919157691,80
sign,/,0.2362704143979575,119
zh,杉杉,0.2329605204195996,51
latin,or,0.2326579194492667,137
latin,Identify,0.2302959287291539,1941
latin,other,0.2302527636095611,71
latin,two,0.2298053363405131,80
latin,Amazon,0.2259346018865471,90
sign,:,0.2258049819534446,218
latin,between,0.224198320268375,57
latin,order,0.2212587831976085,53
latin,quality,0.2167559167641195,53
latin,number,0.2161505223943029,74
