lang,word,avg_entropy,count
latin,To,3.618521137158351,794
latin,After,2.033180397164462,58
latin,individually,2.019576035188825,89
latin,tone,1.8982373744249343,50
latin,construct,1.7604877909772283,279
latin,terms,1.7051997037628028,158
latin,maintains,1.6635399621266584,52
zh,把,1.6527940131145442,64
latin,while,1.6519463839567683,244
latin,arrange,1.6224454857741193,157
latin,first,1.6147877115947784,810
latin,The,1.5457399879817366,504
latin,passage,1.5413180935048612,107
latin,words,1.5084521930708694,334
zh,“,1.4959401441471918,105
latin,also,1.4824203435004482,69
latin,find,1.4681296332081228,658
zh,很,1.4194409826777064,114
zh,这是,1.414810328484803,61
latin,corresponding,1.3933294810444476,166
latin,equivalents,1.376107843418916,150
latin,context,1.358962836571843,284
zh,已经,1.3429602182441158,92
zh,这个,1.3141980317059505,121
latin,about,1.3104677381980812,76
zh,当,1.30126981647918,50
zh,让,1.2851501991202692,90
zh,正在,1.2846457896607195,61
zh,对,1.2838383054556537,121
zh,非常,1.2818108528078516,54
zh,现在,1.2772075303214332,62
zh,这,1.2746209654231242,196
latin,break,1.2709922184451268,208
zh,会,1.2704295261067455,100
zh,做,1.2693792284236685,73
latin,text,1.2691409219591785,494
zh,从,1.255599815102184,89
latin,structure,1.2408315995925416,150
zh,也,1.2271492195426423,103
zh,在,1.2269775916306398,574
zh,就,1.2015071667809427,77
latin,is,1.1979427402793106,640
zh,有,1.1848359336069894,170
zh,不是,1.1842898334056806,67
zh,好,1.1783684448360243,81
zh,而,1.1590615635272117,70
latin,manner,1.1573475726224758,108
zh,将,1.1534621431676524,139
latin,identify,1.1525866182876636,618
zh,这些,1.1449884642010315,86
latin,word,1.1449863763153554,50
zh,都,1.1429346585883164,86
latin,Now,1.1301934306062391,102
latin,phrase,1.1232923889590891,160
zh,没有,1.1202635800960707,105
zh,可能,1.1117311500711369,96
zh,是,1.1100839641032765,451
zh,并,1.099395194666958,87
zh,为,1.098024175220141,66
latin,Then,1.0974756432697177,64
latin,appropriate,1.095691765608291,525
zh,不,1.086236572902648,141
zh,来,1.0797012518455429,67
zh,—,1.0729739256203177,74
zh,所以,1.0716573883841192,80
zh,（,1.0690264416227848,79
zh,与,1.04989006554275,71
sign,@,1.0414276564411158,62
latin,translate,1.0344141091943728,1157
zh,一个,1.0335288350101242,287
latin,complete,1.0280253557554846,112
latin,combine,1.0178982516154065,192
latin,then,1.017046493358095,758
zh,你,1.0156348290663366,308
zh,我,1.0060048745506678,860
latin,main,0.999542387055882,178
latin,key,0.9994181852286546,614
zh,像,0.9912631379906088,50
latin,means,0.9882327824679022,90
zh,通过,0.9878294740020382,55
sign,:,0.9726086420394356,390
zh,可以,0.9726065065779566,121
zh,被,0.968470496126369,137
zh,更,0.9614928027312556,82
latin,smaller,0.9588798932232204,87
latin,given,0.950098323620869,563
zh,开始,0.9493130055212778,59
latin,I,0.9464108044811368,1532
zh,它,0.9373659815248996,193
latin,In,0.9344623521060128,106
latin,subject,0.9227217427903304,54
latin,their,0.9213955574740404,448
latin,final,0.9187904561167932,69
zh,1,0.9149364518202492,150
zh,因为,0.9111932732365644,89
latin,an,0.9102888127981714,96
sign,：,0.9098670006683096,50
zh,看到,0.9071956528523178,54
zh,如果,0.90655820342323,73
latin,will,0.8896921188929342,1422
