lang,word,avg_entropy,count
latin,be,0.0769414432889061,499
latin,finally,0.0874632762418553,253
sign,|,0.0952775577645448,1958
latin,endoftext,0.0952775577645448,979
latin,ga,0.1009591767064261,54
sign,<,0.106023334612755,994
sign,>,0.1105251331603109,1049
latin,correct,0.126378358052871,54
ja,4,0.1350624690562164,130
latin,you,0.1581966519288855,71
ja,3,0.1949582132506342,186
latin,wa,0.2210038161751417,121
latin,Japanese,0.2426777553282698,2378
ja,5,0.2464713745218913,85
latin,on,0.2558475356023124,111
latin,English,0.2588122274197218,982
latin,meaning,0.2603324083798897,433
latin,no,0.2678762840213949,160
latin,each,0.2716596102847854,394
latin,them,0.2778664633363028,205
sign,-,0.2781486692489633,401
latin,translated,0.2792215352006669,611
latin,not,0.3079378828705688,70
latin,was,0.3087886531205489,54
latin,same,0.3390987775840844,207
latin,to,0.3434413773270535,2060
sign,/,0.3458765335347357,121
latin,with,0.3491965594730573,74
ja,6,0.3523613939244787,71
latin,ni,0.3686711910243335,103
latin,form,0.3738419571335413,268
ja,2,0.3799754307120798,199
latin,accurate,0.3945087737843601,72
latin,these,0.4121585227847841,113
latin,of,0.4316898001232518,566
sign,"""",0.4458249876895804,4489
latin,o,0.4545986108647551,65
sign,(,0.4546239579352486,816
latin,as,0.4627566521570714,226
latin,it,0.479514595321717,226
latin,part,0.4919193427880508,236
sign,",",0.494118574303838,2870
sign,#,0.5167461710909574,94
ja,なかっ,0.533958233865387,74
latin,the,0.5459451371438399,4304
latin,down,0.5542449388348692,363
latin,component,0.5556577525534471,142
latin,This,0.5752130520691692,157
latin,means,0.5766727470613842,75
latin,for,0.5823636688898124,365
latin,can,0.5962886315335141,442
sign,),0.601244372302742,815
latin,parts,0.6029871745582519,222
latin,convey,0.6053266748785973,169
ja,年,0.6077341049973506,102
latin,into,0.6128348526385147,625
latin,or,0.629318177279186,190
latin,components,0.6307941045025383,477
latin,this,0.6339124528111081,286
sign,。,0.6488616402678056,2167
latin,are,0.667428190455968,95
latin,and,0.6692430881900524,2400
latin,in,0.7023852849431768,770
latin,translation,0.7073393479678287,279
latin,from,0.708780462874709,818
latin,a,0.7183282576804969,731
latin,maintaining,0.7194105266384843,211
ja,日,0.7325957707556275,75
latin,their,0.7379323531966605,338
latin,that,0.7454930992722179,294
latin,verb,0.7484098192213512,82
sign,!,0.7583658858033067,55
latin,which,0.7671496134284009,82
ja,せ,0.7861675361171365,60
latin,an,0.7925696718037253,97
latin,its,0.8022352542300889,209
latin,ensure,0.8058484997819452,85
ja,・,0.8060220734684,169
latin,sentence,0.8063040147341544,1457
latin,final,0.8126518070729758,142
sign,.,0.8176950338827828,3519
latin,coherent,0.8209841407496821,55
sign,、,0.8221302964801808,2794
latin,will,0.8475132258263924,1650
latin,phrases,0.8492632107200199,584
latin,structure,0.8493624654722077,98
ja,まし,0.8537343227138422,314
ja,者,0.8581514295086812,92
ja,な,0.8605555674684885,395
latin,segments,0.8674263532872178,70
ja,彼女,0.8710697688793845,83
ja,い,0.8841622786716589,465
ja,た,0.906670881333195,1511
ja,時間,0.907743837913343,60
sign,？,0.9094243177267558,136
latin,In,0.921811765757212,105
ja,れ,0.9226545209230884,264
sign,:,0.9272882535524278,507
ja,的,0.9359225465901996,194
latin,original,0.9381499959995138,243
