lang,word,avg_entropy,count
sign,|,0.012935500965457,1096
latin,endoftext,0.012935500965457,548
sign,<,0.0240812903909153,556
sign,>,0.0240925502026241,562
latin,finally,0.0958444821274596,238
latin,my,0.1853712516230933,55
sign,(,0.2168213677192744,210
latin,time,0.2176423533166512,63
latin,English,0.2484537606532716,931
latin,of,0.2627211912608873,728
latin,not,0.2820210658168426,213
latin,his,0.2852283924350958,82
latin,be,0.2924719178259144,252
sign,-,0.3075106329009187,123
sign,),0.3288486066521034,210
latin,from,0.3401927687406438,274
latin,been,0.3426931885774608,58
latin,to,0.3480868091844699,1011
sign,?,0.3628338502680461,53
latin,for,0.3648079138948502,315
latin,these,0.3729344390591887,53
sign,"""",0.3749371231555051,3217
latin,were,0.3813627420986106,53
latin,game,0.3957912698653458,51
latin,but,0.3962082950688671,84
latin,or,0.4061903553745118,205
latin,the,0.4066267955765703,3347
latin,and,0.4085060291058669,1698
latin,device,0.4139739081030711,55
latin,more,0.4298755408834415,63
latin,This,0.4471430847662742,54
latin,as,0.4523116929123078,208
sign,",",0.4580596857197354,2986
latin,on,0.4707016501007505,279
latin,means,0.4789318608745816,384
latin,by,0.4937945184552486,114
sign,:,0.4946814346217424,291
latin,it,0.4998361387218041,295
latin,with,0.5076550169613152,227
latin,each,0.5088356834409448,150
latin,are,0.5118448390587673,192
latin,you,0.5160645088651881,93
latin,very,0.5167220388350354,74
latin,them,0.5175439989356664,389
latin,coherent,0.5287012124439375,177
latin,was,0.5425195806908321,148
latin,parts,0.5583588856127883,58
latin,which,0.5584530136374125,95
latin,can,0.559174055161629,138
latin,a,0.564625246299174,916
latin,have,0.567442891413626,138
latin,only,0.5679211710061457,62
latin,If,0.5683900473654391,62
latin,this,0.5754225700627228,297
latin,meaning,0.6062439810484648,140
sign,!,0.6113770751251002,59
latin,that,0.6213232409691201,293
latin,after,0.6245131663134565,61
latin,there,0.6257882426440153,53
latin,down,0.6286128964790766,92
latin,also,0.6335924405562692,125
latin,its,0.6362209007939883,72
latin,sentence,0.646995381832006,654
latin,German,0.6490058251229293,613
latin,would,0.6550010073428544,52
latin,they,0.6570311486501387,53
latin,an,0.6609991601363352,113
latin,their,0.6728413437904494,124
latin,at,0.6749928254888402,146
sign,.,0.6841130037297668,2724
latin,in,0.6966534974148993,813
latin,one,0.7005325779331403,65
latin,maintaining,0.7120657875699904,103
latin,original,0.7279270982929326,124
latin,part,0.729001521701177,76
latin,so,0.7294804945683361,55
latin,structure,0.738488700028842,123
latin,has,0.7396505255744334,114
latin,components,0.7580188732388139,122
latin,given,0.7797473789245453,318
latin,It,0.7819367398202804,58
latin,translation,0.7859035228716154,67
latin,meanings,0.7873029839247465,74
latin,text,0.8217429027050799,458
latin,component,0.8299486034206653,57
latin,phrases,0.8400373968101148,268
latin,is,0.8731265329177818,731
latin,will,0.8809712310215797,792
latin,context,0.8825750503988968,118
latin,then,0.9144753740909674,368
latin,had,0.9155939733609556,61
latin,I,0.9446739124766824,948
latin,translated,0.9879580437624828,100
latin,identify,1.0156954648744994,362
latin,about,1.0255573195613172,123
latin,word,1.03250546344319,57
latin,The,1.0359496095804774,637
latin,phrase,1.1120027930503993,66
latin,In,1.1176238136265326,74
latin,into,1.1332429256721692,460
