lang,word,avg_entropy,count
latin,To,4.033028155505954,1005
zh,首先,3.65234292936962,124
zh,我,2.2923518140803933,240
latin,talks,2.234810749591865,203
latin,focusing,2.224496084993536,110
zh,意思,2.1950642337986315,138
latin,construct,2.1815215444789744,106
zh,我们,2.1381764327865933,158
latin,individually,2.0067117453917214,276
latin,accordingly,1.9848515083587248,306
latin,Then,1.947463661920829,61
latin,consists,1.9015067062158693,87
zh,这句,1.8832745412300371,290
zh,话,1.879573448978621,290
zh,将,1.848018886000297,301
latin,seems,1.82118894213524,104
zh,需要,1.754058619445304,270
latin,find,1.6750279619615,172
latin,The,1.6727481942063485,2499
latin,user,1.6408882712281343,216
zh,1,1.6067865893987816,303
latin,After,1.5837074197685308,99
latin,mentions,1.5620723697630798,102
zh,句子,1.5539747521933167,100
latin,specific,1.541301609110679,59
latin,key,1.525545223612498,453
latin,maintaining,1.484007284120732,148
latin,It,1.4312728266505634,119
latin,related,1.4223275551371075,74
latin,I,1.4189246348645532,2524
latin,first,1.4169543843011143,1057
latin,refers,1.396575037212599,105
latin,words,1.394636340503927,191
latin,asking,1.3770722958658423,70
latin,while,1.355935640590083,92
latin,context,1.3214515876357578,168
latin,phrase,1.296194168205538,333
latin,In,1.2939975025145325,143
latin,translate,1.283721385063049,2313
latin,need,1.2738905642995473,228
latin,translates,1.2569211703159062,51
latin,needs,1.248553986407825,54
latin,identify,1.246689777711735,272
latin,is,1.220960954601903,2556
latin,meanings,1.219067915081978,100
latin,break,1.2085788104920945,752
latin,structure,1.2020709319616063,94
zh,可以,1.1954629998982058,71
latin,can,1.1896768045136512,349
latin,terms,1.166253932179122,89
latin,main,1.1636299138181536,268
latin,meaning,1.1605369801910823,228
zh,对,1.1498158012949842,58
latin,According,1.148706334941792,53
latin,combine,1.148362893917381,292
latin,then,1.1393312013553591,924
latin,complete,1.1314014691992529,56
latin,word,1.1267852907985798,64
latin,final,1.1080730876716924,94
latin,phrases,1.0976246874365494,277
latin,which,1.0955242085624697,359
latin,equivalents,1.0871663995363094,135
latin,appropriate,1.0852749191061424,137
latin,translations,1.0822182932838065,61
latin,three,1.059768897404478,94
latin,being,1.049961157582907,108
latin,just,1.0409906619443343,65
sign,:,1.020393161889305,792
latin,Now,1.018764245078752,228
latin,there,1.015068439734201,143
latin,about,1.0109530721045643,714
latin,something,1.0107478066268614,59
latin,They,1.0007724611088633,60
latin,when,0.993551945250947,100
latin,their,0.9912896575875862,345
latin,had,0.991023067941355,68
latin,during,0.9750388977448822,51
latin,even,0.9699929652896782,52
latin,text,0.9687318759123816,997
latin,given,0.9681281057939026,1037
latin,smaller,0.9675555886561934,343
latin,A,0.9630481474926362,69
latin,how,0.9598804390933277,52
latin,over,0.9556857581282484,58
zh,表示,0.946076635313956,54
latin,name,0.9284422209486364,50
zh,翻译,0.925070333102325,109
latin,will,0.9239004291433204,2025
latin,where,0.9235914814493592,74
zh,一个,0.91981818972577,62
latin,also,0.9091682370041436,299
latin,message,0.9064852213300764,50
latin,said,0.8974511867554318,62
latin,using,0.8946103961063036,92
zh,“,0.89352478813863,376
latin,overseas,0.8814103410754965,54
latin,after,0.8770728523038196,118
latin,character,0.8767879100087753,122
latin,an,0.8767420112228927,258
latin,due,0.8688208058629704,79
