lang,word,avg_entropy,count
latin,describing,1.6509308596648793,101
latin,expressing,1.536246079664964,156
latin,given,1.3100337870975038,134
latin,situation,1.27245971847039,65
latin,asking,1.1332058278721502,518
latin,text,1.1196469646014706,138
latin,when,1.0908799001230292,102
latin,about,1.0740977243210987,487
latin,delivery,1.0597514932072072,66
latin,both,1.042840303781514,52
latin,being,1.0372749750080543,101
latin,phrase,1.016287137004108,329
latin,It,1.0007464091060685,80
latin,had,1.0007009277932155,78
latin,bought,0.9970495213934204,57
latin,A,0.9803010742535117,50
latin,which,0.973380985483031,217
latin,purchase,0.9689247820571294,57
latin,would,0.9408556294302404,53
latin,They,0.9177697771123018,88
latin,very,0.9084520732983948,110
latin,shipping,0.8944167775381356,50
latin,In,0.8839531818312373,131
latin,there,0.8820365043522682,130
latin,something,0.8807683166224456,69
latin,they,0.8781032151742374,331
latin,sentence,0.8645563120617504,1011
latin,using,0.8490491256413889,81
latin,after,0.8481555066697685,58
latin,also,0.8446698319616014,197
latin,item,0.8426948005598488,58
latin,have,0.8398698778314816,222
latin,me,0.8195591240848675,1038
latin,product,0.8178960380284392,168
latin,due,0.8122574351727962,51
latin,where,0.7910747761378907,86
latin,their,0.7894285177699,268
latin,who,0.7881192586243835,69
latin,has,0.7847364920709454,287
sign,?,0.7760040919958172,57
latin,its,0.7748016219629178,119
latin,wants,0.7700025328774427,1114
latin,at,0.7692467065785017,155
latin,user,0.7516447866882088,2043
latin,packaging,0.7346299023123547,63
latin,an,0.7267192741277809,149
latin,some,0.7267126599454308,73
latin,good,0.7141149118659087,115
latin,like,0.713638274334555,76
latin,it's,0.7125770439456959,59
latin,experience,0.707640057413417,78
latin,are,0.7036696094001988,366
latin,The,0.7027558283545203,2494
latin,is,0.6971308932608219,1857
sign,!,0.6959680962291631,55
sign,-,0.6928034524758533,86
latin,code,0.6897496012329879,68
latin,in,0.6896466856343518,1108
latin,used,0.6871117449393894,76
latin,was,0.6814689256525458,270
latin,I,0.680892684175981,399
latin,should,0.6779188238444107,69
latin,price,0.672764450305368,74
latin,may,0.6711167900973711,68
latin,can,0.6700964222395128,143
latin,only,0.663318333221043,77
latin,so,0.6604002378166963,75
latin,one,0.6580717687486212,79
latin,if,0.6521146441394887,101
latin,all,0.6510645328374635,94
latin,a,0.64507326323686,3139
latin,that,0.6426264704860841,773
latin,any,0.6365626997484456,69
latin,with,0.6193132235266141,509
latin,new,0.6148147779063732,118
latin,from,0.6101515818716304,904
latin,it,0.6036069412980466,650
latin,customer,0.6009116816178299,107
latin,characters,0.6007223046011038,113
latin,However,0.599017384813501,53
latin,such,0.5982592590476593,72
latin,will,0.5969111501307743,147
latin,this,0.5948577042604134,221
latin,United,0.5899956102948636,52
latin,still,0.5867353273161615,65
latin,more,0.5822266840372379,128
latin,were,0.5786370030439258,79
latin,other,0.5780528753914632,83
latin,Chinese,0.5749715296159515,1557
latin,you,0.5747659557425179,76
latin,the,0.5685403554030294,4581
latin,my,0.5633172924975505,57
latin,According,0.5580682089077491,51
latin,information,0.5482135939444281,52
latin,quality,0.5357770996962009,108
latin,into,0.5316454853234625,579
latin,and,0.5296045130140477,2328
latin,different,0.5274781432462288,52
latin,people,0.5223964263667698,130
sign,"""",0.518593790803294,1469
