lang,word,avg_entropy,count
sign,|,0.0030546967804439,1098
latin,endoftext,0.0030546967804439,549
sign,<,0.006898101854411,555
sign,>,0.0082437616898808,564
latin,my,0.0875208608560925,92
latin,English,0.1104210551907829,530
latin,of,0.1352315272980414,632
latin,be,0.1428018131569199,289
sign,:,0.1579733091595471,189
sign,(,0.1584579149278422,115
latin,time,0.1597767175930651,56
latin,not,0.1659729315133962,196
sign,",",0.1725333686818338,2030
latin,his,0.1816986135390563,67
sign,),0.1963518844446765,114
latin,I,0.2069895163709381,912
latin,form,0.2102613101467593,144
sign,-,0.2132178845268953,80
latin,to,0.2382097151666687,1119
sign,"""",0.2425710728137911,912
latin,translated,0.251239975717566,202
latin,game,0.251866578134626,50
latin,but,0.253390803070744,91
latin,the,0.254669134459116,2817
latin,will,0.2608068451716605,727
latin,been,0.2702834117366396,57
latin,need,0.2779818046905153,103
latin,this,0.279230808226616,138
sign,.,0.2798793907626756,2495
latin,which,0.2911175348255269,52
latin,for,0.300323376041171,299
latin,If,0.3039246440172723,58
latin,you,0.3087666199642854,100
latin,device,0.3107273325796721,53
latin,it,0.3139262324946551,326
latin,from,0.3172955050128395,178
latin,or,0.3201938536758618,146
latin,maintaining,0.320230318299422,141
latin,more,0.3241007867370236,64
latin,with,0.3294722277132532,193
latin,and,0.3298148111765569,1202
latin,after,0.3360932404587821,52
latin,on,0.3435330697052269,245
latin,was,0.3534032840839309,141
latin,as,0.358821870776286,161
latin,are,0.3655489447637987,161
latin,phrase,0.3672114440894322,182
latin,in,0.3704040342083183,757
latin,would,0.3744545202665634,54
latin,them,0.3765523734520611,56
latin,then,0.3822826025633554,67
latin,can,0.3826529253702752,138
latin,Then,0.3931391131347762,208
latin,only,0.396785654983283,67
latin,by,0.4193374974451704,101
latin,very,0.4199905682578158,71
latin,phrases,0.4245090228084255,369
latin,were,0.4271513201009611,64
latin,have,0.4385909611612424,126
latin,a,0.4504278311181736,741
latin,translate,0.4508136233868631,370
latin,It,0.4561352299753003,53
latin,also,0.4820108443412581,110
latin,has,0.4825414345667576,105
latin,there,0.4885061393259868,61
latin,about,0.4911123247285282,69
latin,is,0.503377816710902,540
latin,at,0.5038846846121233,136
latin,they,0.5240403212293129,57
latin,that,0.5304547807799471,294
latin,one,0.5515063584194211,58
latin,final,0.5619435743756698,142
latin,Finally,0.5803961127996444,140
latin,text,0.5947592056511591,120
latin,In,0.6058870377930865,94
latin,means,0.6418399109954044,50
latin,translation,0.6552194210867968,206
latin,an,0.6556550520896988,74
latin,German,0.6719303560090429,559
latin,me,0.6803316988421181,172
latin,given,0.6867667158213876,66
latin,wants,0.703373055036778,158
latin,had,0.7294024323887632,70
latin,into,0.7363708885826451,297
latin,combine,0.8431355993375711,141
latin,The,0.8784005010790175,616
latin,words,0.9134760782779066,144
latin,meaning,1.0241179974387875,139
latin,sentence,1.0286404991139924,224
latin,identify,1.037359805597413,248
latin,each,1.1074942674938737,144
latin,context,1.1154857598476224,133
latin,meanings,1.1865086354729202,144
latin,their,1.210904524752168,219
latin,while,1.2289365211191026,154
latin,use,1.2874192450476938,58
latin,key,1.312155664914582,231
latin,original,1.3555018914585428,51
latin,First,1.5488422664239052,235
latin,user,1.6341530982428916,204
