lang,word,avg_entropy,count
sign,|,0.0031117713043026,1984
latin,endoftext,0.0031117713043026,992
sign,>,0.003402905070809,1000
sign,<,0.0092172189524244,1000
latin,Chinese,0.0171356213236781,683
latin,to,0.1171959332143449,964
sign,/,0.1656511877043923,82
sign,·,0.1842380919419347,76
sign,？,0.2109927173104666,143
zh,年,0.2158631717523146,72
sign,。,0.2209293809720275,1853
latin,by,0.2283704145739004,137
sign,，,0.2723454342276982,2223
zh,）,0.2765079106984174,71
latin,translation,0.2856862789914012,125
sign,！,0.292727184597509,97
sign,、,0.3011536730043608,126
zh,和,0.3092631832314632,298
zh,”,0.3121187378339982,224
zh,吗,0.3300884433390456,50
sign,#,0.3831775165301984,67
latin,of,0.3918715006381767,229
latin,from,0.4094144226251599,296
zh,如果,0.4386763300600589,51
zh,时,0.4515193735204408,57
sign,"""",0.460047160558596,228
zh,她,0.4782301649177337,85
zh,我们,0.4899188294550055,237
latin,into,0.4930277680972717,403
zh,他们,0.4955565967969167,163
latin,English,0.4970609630291598,655
latin,on,0.5017601498883276,58
latin,translate,0.5051211567145997,580
latin,the,0.5165187665072405,987
sign,",",0.5237531392642479,356
zh,上,0.5293694401713143,114
zh,—,0.52967748651281,72
latin,given,0.5355783252396955,530
zh,“,0.5406269086113308,221
sign,.,0.5419729673748688,1251
zh,什么,0.5461925069858696,57
zh,（,0.5605606283122694,71
zh,中,0.5657468743295834,115
latin,for,0.5800152034538556,159
latin,it,0.5803235904282132,80
zh,的,0.5936976751417581,1928
zh,现在,0.5937084470678008,66
zh,他,0.6025848538068319,211
zh,需要,0.605127376904625,71
latin,in,0.6114307825993389,131
latin,step,0.6251035205918924,250
zh,人,0.6303261082055263,78
zh,因为,0.643290178688324,69
zh,一些,0.685640831859724,58
zh,但,0.6859898324345092,190
zh,知道,0.6874726144763242,56
zh,它,0.6912837233542833,149
latin,text,0.6926018866694215,346
zh,我,0.6952837832441063,704
zh,了,0.7011215372317844,600
zh,这些,0.7110397759503994,68
latin,I,0.7149994406054415,406
latin,with,0.715239314990091,65
zh,你,0.7190102452486351,249
zh,到,0.7263813293436845,91
zh,所以,0.7375928424398932,73
zh,是,0.7409181172074228,402
zh,说,0.7450173244837465,72
latin,and,0.7466024548226903,335
latin,sentence,0.7554888391403805,213
sign,…,0.7595538614296365,87
latin,wants,0.7614018952205095,284
latin,or,0.7664596076384155,73
zh,被,0.7671858080057907,97
latin,a,0.7692796669830163,509
zh,与,0.7699062379675784,70
zh,想,0.7750773928219489,51
zh,不是,0.8063779763332656,53
latin,They,0.8120093456332068,61
zh,从,0.8125789121169453,78
latin,about,0.818981091358505,124
latin,they,0.8235922653075538,126
latin,will,0.8416854327766817,220
zh,更,0.8423540323368601,74
latin,me,0.8519525709910141,223
zh,都,0.8537719589604186,108
zh,在,0.858209830576183,467
zh,可以,0.863636637954146,89
zh,并,0.8679005950689316,69
zh,好,0.8747788420424047,82
latin,is,0.878430292059333,397
zh,一个,0.8811957338844009,222
zh,这个,0.8881585627553586,89
latin,are,0.8924653753751449,72
zh,将,0.9045459160783692,115
zh,让,0.9048393052290666,69
zh,为,0.9164299062770708,55
zh,这,0.925400299758702,180
latin,need,0.9259765573059549,212
latin,that,0.9281902324211,121
