lang,word,avg_entropy,count
latin,The,1.7396507075103294,636
latin,asking,1.6752717275219629,79
latin,expressing,1.57700393333727,98
latin,describing,1.5554771709675883,51
latin,user,1.3233357174569969,554
zh,把,1.1743554449800788,58
zh,就是,1.1155979742940805,52
zh,做,1.1085871669792515,68
zh,有,1.0515666300214934,138
latin,phrase,1.0384481511784216,67
zh,很,1.0355110689997673,102
zh,可能,1.0076941928039365,79
zh,就,1.0059327921392296,92
zh,也,0.9947325196275912,88
zh,已经,0.9946317056743188,78
zh,对,0.9824519094241702,115
zh,着,0.9684218179618862,60
zh,会,0.9681883381737262,97
latin,their,0.9667311614626768,149
zh,没有,0.9607957259292258,96
zh,不,0.9397771161942122,120
zh,而,0.9320137764292734,54
latin,that,0.9281902324211,121
latin,need,0.9259765573059549,212
zh,这,0.925400299758702,180
zh,为,0.9164299062770708,55
zh,让,0.9048393052290666,69
zh,将,0.9045459160783692,115
latin,are,0.8924653753751449,72
zh,这个,0.8881585627553586,89
zh,一个,0.8811957338844009,222
latin,is,0.878430292059333,397
zh,好,0.8747788420424047,82
zh,并,0.8679005950689316,69
zh,可以,0.863636637954146,89
zh,在,0.858209830576183,467
zh,都,0.8537719589604186,108
latin,me,0.8519525709910141,223
zh,更,0.8423540323368601,74
latin,will,0.8416854327766817,220
latin,they,0.8235922653075538,126
latin,about,0.818981091358505,124
zh,从,0.8125789121169453,78
latin,They,0.8120093456332068,61
zh,不是,0.8063779763332656,53
zh,想,0.7750773928219489,51
zh,与,0.7699062379675784,70
latin,a,0.7692796669830163,509
zh,被,0.7671858080057907,97
latin,or,0.7664596076384155,73
latin,wants,0.7614018952205095,284
sign,…,0.7595538614296365,87
latin,sentence,0.7554888391403805,213
latin,and,0.7466024548226903,335
zh,说,0.7450173244837465,72
zh,是,0.7409181172074228,402
zh,所以,0.7375928424398932,73
zh,到,0.7263813293436845,91
zh,你,0.7190102452486351,249
latin,with,0.715239314990091,65
latin,I,0.7149994406054415,406
zh,这些,0.7110397759503994,68
zh,了,0.7011215372317844,600
zh,我,0.6952837832441063,704
latin,text,0.6926018866694215,346
zh,它,0.6912837233542833,149
zh,知道,0.6874726144763242,56
zh,但,0.6859898324345092,190
zh,一些,0.685640831859724,58
zh,因为,0.643290178688324,69
zh,人,0.6303261082055263,78
latin,step,0.6251035205918924,250
latin,in,0.6114307825993389,131
zh,需要,0.605127376904625,71
zh,他,0.6025848538068319,211
zh,现在,0.5937084470678008,66
zh,的,0.5936976751417581,1928
latin,it,0.5803235904282132,80
latin,for,0.5800152034538556,159
zh,中,0.5657468743295834,115
zh,（,0.5605606283122694,71
zh,什么,0.5461925069858696,57
sign,.,0.5419729673748688,1251
zh,“,0.5406269086113308,221
latin,given,0.5355783252396955,530
zh,—,0.52967748651281,72
zh,上,0.5293694401713143,114
sign,",",0.5237531392642479,356
latin,the,0.5165187665072405,987
latin,translate,0.5051211567145997,580
latin,on,0.5017601498883276,58
latin,English,0.4970609630291598,655
zh,他们,0.4955565967969167,163
latin,into,0.4930277680972717,403
zh,我们,0.4899188294550055,237
zh,她,0.4782301649177337,85
sign,"""",0.460047160558596,228
zh,时,0.4515193735204408,57
zh,如果,0.4386763300600589,51
latin,from,0.4094144226251599,296
